name,qpu_width,mip_num_cuts,mip_subcircuits_num,mip_DataFlux,mip_Latency,mip_Fidelity,mip_min_latency,mip_QU,basic_num_cuts,basic_subcircuits_num,basic_DataFlux,basic_Latency,basic_Fidelity,basic_min_latency,basic_QU,error_num_cuts,error_subcircuits_num,error_DataFlux,error_Latency,error_Fidelity,error_min_latency,error_QU,latency_min_latency,latency_QU,width,depth,two_qubit_gate_num,one_qubit_gate_num,size,qubit_utilizztion,fidelity,latency_all
dj_indep_qiskit_103,27,3.0,4.0,40.0,1.3100000000000003e-05,0.8793987645559422,1.2600000000000005e-05,0.0857890882355541,3.0,4.0,40,1.3100000000000003e-05,0.8793987548339096,1.2100000000000004e-05,0.0858076931252865,3.0,4.0,40,1.3100000000000003e-05,0.8793987548339096,1.2100000000000004e-05,0.0858076931252865,1.2100000000000004e-05,0.0858076931252865,103,104,102,205,307,0.04176355687842995,0.9777480946812049,5.109999999999991e-05
dj_indep_qiskit_103,50,2.0,3.0,24.0,2.109999999999999e-05,0.8802745699051753,1.2600000000000005e-05,0.1510446355213317,2.0,3.0,24,2.459999999999998e-05,0.8802692190837432,2.1e-06,0.1932676460928084,2.0,3.0,24,2.459999999999998e-05,0.8802692190837432,2.1e-06,0.1932676460928084,2.1e-06,0.1932676460928084,103,104,102,205,307,0.04176355687842995,0.9777480946812049,5.109999999999991e-05
dj_indep_qiskit_103,65,1.0,2.0,8.0,3.209999999999996e-05,0.8811471741380719,1.91e-05,0.2729372465411177,1.0,2.0,8,3.209999999999996e-05,0.8811471509924933,1.91e-05,0.2729372465411177,1.0,2.0,8,3.209999999999996e-05,0.8811471509924933,1.91e-05,0.2729372465411177,1.91e-05,0.2729372465411177,103,104,102,205,307,0.04176355687842995,0.9777480946812049,5.109999999999991e-05
dj_indep_qiskit_109,27,4.0,5.0,40.0,1.2600000000000005e-05,0.8721102242272366,8.1e-06,0.0503079241637256,4.0,5.0,52,1.3100000000000003e-05,0.8721089109646706,2.1e-06,0.060523487324233,4.0,5.0,52,1.3100000000000003e-05,0.8721089109646706,2.1e-06,0.060523487324233,2.1e-06,0.060523487324233,109,110,108,217,325,0.039513273600744754,0.9764520535019188,5.40999999999999e-05
dj_indep_qiskit_109,50,2.0,3.0,24.0,2.109999999999999e-05,0.8738501655955874,1.4100000000000004e-05,0.1491867765971277,2.0,3.0,24,2.459999999999998e-05,0.8738461460961421,5.1e-06,0.1629002859882139,2.0,3.0,24,2.459999999999998e-05,0.8738461460961421,5.1e-06,0.1629002859882139,5.1e-06,0.1629002859882139,109,110,108,217,325,0.039513273600744754,0.9764520535019188,5.40999999999999e-05
dj_indep_qiskit_109,65,1.0,2.0,8.0,3.209999999999996e-05,0.8747158966478324,2.209999999999999e-05,0.2710126170814633,1.0,2.0,8,3.209999999999996e-05,0.874715878962839,2.209999999999999e-05,0.2710126170814633,1.0,2.0,8,3.209999999999996e-05,0.874715878962839,2.209999999999999e-05,0.2710126170814633,2.209999999999999e-05,0.2710126170814633,109,110,108,217,325,0.039513273600744754,0.9764520535019188,5.40999999999999e-05
dj_indep_qiskit_113,27,4.0,5.0,40.0,1.3100000000000003e-05,0.8678623234065019,8.6e-06,0.0491983098054245,4.0,5.0,52,1.3100000000000003e-05,0.8678614166871392,4.1e-06,0.0528222393054568,4.0,5.0,52,1.3100000000000003e-05,0.8678614166871392,4.1e-06,0.0528222393054568,4.1e-06,0.0528222393054568,113,114,112,225,337,0.03814313346228244,0.9755887812278107,5.609999999999989e-05
dj_indep_qiskit_113,50,2.0,3.0,24.0,2.209999999999999e-05,0.8695928423707749,1.3600000000000004e-05,0.1486730143025858,2.0,3.0,24,2.459999999999998e-05,0.8695899817605329,7.1000000000000015e-06,0.1558892923820715,2.0,3.0,24,2.459999999999998e-05,0.8695899817605329,7.1000000000000015e-06,0.1558892923820715,7.1000000000000015e-06,0.1558892923820715,113,114,112,225,337,0.03814313346228244,0.9755887812278107,5.609999999999989e-05
dj_indep_qiskit_113,65,1.0,2.0,8.0,3.209999999999996e-05,0.8704543018635196,2.4099999999999983e-05,0.2699902445175538,1.0,2.0,8,3.209999999999996e-05,0.8704542877787945,2.4099999999999983e-05,0.2699902445175538,1.0,2.0,8,3.209999999999996e-05,0.8704542877787945,2.4099999999999983e-05,0.2699902445175538,2.4099999999999983e-05,0.2699902445175538,113,114,112,225,337,0.03814313346228244,0.9755887812278107,5.609999999999989e-05
dj_indep_qiskit_117,27,4.0,5.0,52.0,1.3100000000000003e-05,0.8636349382244786,8.6e-06,0.0485100308555648,4.0,5.0,52,1.3100000000000003e-05,0.8636344708812671,6.100000000000001e-06,0.0497502789201327,4.0,5.0,52,1.3100000000000003e-05,0.8636344708812671,6.100000000000001e-06,0.0497502789201327,6.100000000000001e-06,0.0497502789201327,117,118,116,233,349,0.03686482896047828,0.974726112652348,5.809999999999989e-05
dj_indep_qiskit_117,50,2.0,3.0,24.0,2.109999999999999e-05,0.8653569158384162,1.6100000000000005e-05,0.1472006352795457,2.0,3.0,24,2.459999999999998e-05,0.8653544086989936,9.1e-06,0.1517920090838417,2.0,3.0,24,2.459999999999998e-05,0.8653544086989936,9.1e-06,0.1517920090838417,9.1e-06,0.1517920090838417,117,118,116,233,349,0.03686482896047828,0.974726112652348,5.809999999999989e-05
dj_indep_qiskit_117,65,1.0,2.0,8.0,3.209999999999996e-05,0.8662133295292588,2.6099999999999977e-05,0.2691215749804824,1.0,2.0,8,3.209999999999996e-05,0.8662133190129553,2.6099999999999977e-05,0.2691215749804824,1.0,2.0,8,3.209999999999996e-05,0.8662133190129553,2.6099999999999977e-05,0.2691215749804824,2.6099999999999977e-05,0.2691215749804824,117,118,116,233,349,0.03686482896047828,0.974726112652348,5.809999999999989e-05
dj_indep_qiskit_126,27,4.0,5.0,40.0,1.3100000000000003e-05,0.854198497156299,1.1100000000000002e-05,0.0468269113251363,4.0,5.0,52,1.3100000000000003e-05,0.8541984619686211,1.0600000000000002e-05,0.0468756210392351,4.0,5.0,52,1.3100000000000003e-05,0.8541984619686211,1.0600000000000002e-05,0.0468756210392351,1.0600000000000002e-05,0.0468756210392351,126,127,125,251,376,0.034279946667331286,0.9727873136596037,6.259999999999988e-05
dj_indep_qiskit_126,50,2.0,3.0,24.0,2.459999999999998e-05,0.8558998916192379,1.6100000000000005e-05,0.1458928736664323,2.0,3.0,24,2.459999999999998e-05,0.8558991438742536,1.3600000000000004e-05,0.1468176977418659,2.0,3.0,24,2.459999999999998e-05,0.8558991438742536,1.3600000000000004e-05,0.1468176977418659,1.3600000000000004e-05,0.1468176977418659,126,127,125,251,376,0.034279946667331286,0.9727873136596037,6.259999999999988e-05
dj_indep_qiskit_126,65,1.0,2.0,8.0,3.159999999999996e-05,0.8567460459315105,3.109999999999996e-05,0.2675668296985671,1.0,2.0,8,3.209999999999996e-05,0.8567460268450727,3.0599999999999965e-05,0.2675754908200513,1.0,2.0,8,3.209999999999996e-05,0.8567460268450727,3.0599999999999965e-05,0.2675754908200513,3.0599999999999965e-05,0.2675754908200513,126,127,125,251,376,0.034279946667331286,0.9727873136596037,6.259999999999988e-05
dj_indep_qiskit_28,5,6.0,7.0,40.0,2.1e-06,0.9608204395755016,1.6e-06,0.0966860029604063,6.0,7.0,52,2.1e-06,0.9608204395755016,1.6e-06,0.0966860029604062,6.0,7.0,52,2.1e-06,0.9608204395755016,1.6e-06,0.0966860029604062,1.6e-06,0.0966860029604062,28,29,27,55,82,0.1449451887941534,0.9940638160655005,1.3600000000000004e-05
dj_indep_qiskit_28,10,2.0,3.0,24.0,4.6e-06,0.9646726777626988,4.6e-06,0.2243220378380043,2.0,3.0,24,4.6e-06,0.9646726777626988,4.6e-06,0.2243220378380043,2.0,3.0,24,4.6e-06,0.9646726777626988,4.6e-06,0.2243220378380043,4.6e-06,0.2243220378380043,28,29,27,55,82,0.1449451887941534,0.9940638160655005,1.3600000000000004e-05
dj_indep_qiskit_28,16,1.0,2.0,8.0,7.600000000000002e-06,0.9656377038839458,6.100000000000001e-06,0.3311834742317646,1.0,2.0,8,7.600000000000002e-06,0.965637700979166,6.100000000000001e-06,0.3311834742317646,1.0,2.0,8,7.600000000000002e-06,0.965637700979166,6.100000000000001e-06,0.3311834742317646,6.100000000000001e-06,0.3311834742317646,28,29,27,55,82,0.1449451887941534,0.9940638160655005,1.3600000000000004e-05
dj_indep_qiskit_28,27,1.0,2.0,8.0,8.6e-06,0.9656376089944724,5.1e-06,0.3351414855347823,1.0,2.0,8,1.3100000000000003e-05,0.965636199208013,6e-07,0.5179118367731599,1.0,2.0,8,1.3100000000000003e-05,0.965636199208013,6e-07,0.5179118367731599,6e-07,0.5179118367731599,28,29,27,55,82,0.1449451887941534,0.9940638160655005,1.3600000000000004e-05
dj_indep_qiskit_30,5,7.0,8.0,52.0,2.1e-06,0.9575194351326732,1.6e-06,0.0782564535008115,7.0,8.0,52,2.1e-06,0.9575194063917636,6e-07,0.0867531813831614,7.0,8.0,52,2.1e-06,0.9575194063917636,6e-07,0.0867531813831614,6e-07,0.0867531813831614,30,31,29,59,88,0.13598638008086825,0.9936259498961456,1.4600000000000004e-05
dj_indep_qiskit_30,10,3.0,4.0,40.0,4.6e-06,0.961358576171588,3.0999999999999995e-06,0.1599842504135608,3.0,4.0,40,4.6e-06,0.961358428911946,1.1e-06,0.1869350315316702,3.0,4.0,40,4.6e-06,0.961358428911946,1.1e-06,0.1869350315316702,1.1e-06,0.1869350315316702,30,31,29,59,88,0.13598638008086825,0.9936259498961456,1.4600000000000004e-05
dj_indep_qiskit_30,16,1.0,2.0,8.0,7.600000000000002e-06,0.9632831885832576,7.1000000000000015e-06,0.3249781860019766,1.0,2.0,8,7.600000000000002e-06,0.9632831885832576,7.1000000000000015e-06,0.3249781860019766,1.0,2.0,8,7.600000000000002e-06,0.9632831885832576,7.1000000000000015e-06,0.3249781860019766,7.1000000000000015e-06,0.3249781860019766,30,31,29,59,88,0.13598638008086825,0.9936259498961456,1.4600000000000004e-05
dj_indep_qiskit_30,27,1.0,2.0,8.0,9.1e-06,0.9632830697538832,5.600000000000001e-06,0.328799118331543,1.0,2.0,8,1.3100000000000003e-05,0.9632819027141728,1.6e-06,0.4095444144048628,1.0,2.0,8,1.3100000000000003e-05,0.9632819027141728,1.6e-06,0.4095444144048628,1.6e-06,0.4095444144048628,30,31,29,59,88,0.13598638008086825,0.9936259498961456,1.4600000000000004e-05
dj_indep_qiskit_31,10,3.0,4.0,40.0,4.6e-06,0.9601858648482476,3.0999999999999995e-06,0.1569789331036799,3.0,4.0,40,4.6e-06,0.9601857754428144,1.6e-06,0.1699940442991126,3.0,4.0,40,4.6e-06,0.9601857754428144,1.6e-06,0.1699940442991126,1.6e-06,0.1699940442991126,31,32,30,61,91,0.13190979844342443,0.993407074156459,1.5100000000000005e-05
dj_indep_qiskit_31,16,1.0,2.0,8.0,7.600000000000002e-06,0.9621080716658504,7.600000000000002e-06,0.3224483923238399,1.0,2.0,8,7.600000000000002e-06,0.9621080716658504,7.600000000000002e-06,0.3224483923238399,1.0,2.0,8,7.600000000000002e-06,0.9621080716658504,7.600000000000002e-06,0.3224483923238399,7.600000000000002e-06,0.3224483923238399,31,32,30,61,91,0.13190979844342443,0.993407074156459,1.5100000000000005e-05
dj_indep_qiskit_31,27,1.0,2.0,8.0,9.6e-06,0.9621079134041172,5.600000000000001e-06,0.3271284799727181,1.0,2.0,8,1.3100000000000003e-05,0.9621068933879472,2.1e-06,0.3834477698345382,1.0,2.0,8,1.3100000000000003e-05,0.9621068933879472,2.1e-06,0.3834477698345382,2.1e-06,0.3834477698345382,31,32,30,61,91,0.13190979844342443,0.993407074156459,1.5100000000000005e-05
dj_indep_qiskit_34,10,3.0,4.0,40.0,4.6e-06,0.956676353068072,3.5999999999999994e-06,0.1448699066795473,3.0,4.0,40,4.6e-06,0.956676332947498,3.0999999999999995e-06,0.1462745085441364,3.0,4.0,40,4.6e-06,0.956676332947498,3.0999999999999995e-06,0.1462745085441364,3.0999999999999995e-06,0.1462745085441364,34,35,33,67,100,0.12102547028466785,0.9927506762450974,1.6600000000000004e-05
dj_indep_qiskit_34,16,2.0,3.0,24.0,6.100000000000001e-06,0.9576335325307692,4.6e-06,0.2066812502752611,2.0,3.0,24,7.600000000000002e-06,0.9576330978864032,1.6e-06,0.2443554223079099,2.0,3.0,24,7.600000000000002e-06,0.9576330978864032,1.6e-06,0.2443554223079099,1.6e-06,0.2443554223079099,34,35,33,67,100,0.12102547028466785,0.9927506762450974,1.6600000000000004e-05
dj_indep_qiskit_34,27,1.0,2.0,8.0,1.0600000000000002e-05,0.958591078542442,6.100000000000001e-06,0.3205004282757143,1.0,2.0,8,1.3100000000000003e-05,0.958590400493105,3.5999999999999994e-06,0.3424598196054409,1.0,2.0,8,1.3100000000000003e-05,0.958590400493105,3.5999999999999994e-06,0.3424598196054409,3.5999999999999994e-06,0.3424598196054409,34,35,33,67,100,0.12102547028466785,0.9927506762450974,1.6600000000000004e-05
dj_indep_qiskit_39,10,4.0,5.0,40.0,4.6e-06,0.949905040473842,3.5999999999999994e-06,0.095740339215398,4.0,5.0,52,4.6e-06,0.94990486833214,1.1e-06,0.1135833506806561,4.0,5.0,52,4.6e-06,0.94990486833214,1.1e-06,0.1135833506806561,1.1e-06,0.1135833506806561,39,40,38,77,115,0.10639379687301383,0.9916574437239751,1.9099999999999997e-05
dj_indep_qiskit_39,16,2.0,3.0,24.0,7.600000000000002e-06,0.9518067022689763,4.6e-06,0.1974595717120705,2.0,3.0,24,7.600000000000002e-06,0.951806639304366,4.1e-06,0.1996733269539225,2.0,3.0,24,7.600000000000002e-06,0.951806639304366,4.1e-06,0.1996733269539225,4.1e-06,0.1996733269539225,39,40,38,77,115,0.10639379687301383,0.9916574437239751,1.9099999999999997e-05
dj_indep_qiskit_39,27,1.0,2.0,8.0,1.1600000000000002e-05,0.9527582527574908,7.600000000000002e-06,0.3097245804266864,1.0,2.0,8,1.3100000000000003e-05,0.9527579266254964,6.100000000000001e-06,0.3151938915610545,1.0,2.0,8,1.3100000000000003e-05,0.9527579266254964,6.100000000000001e-06,0.3151938915610545,6.100000000000001e-06,0.3151938915610545,39,40,38,77,115,0.10639379687301383,0.9916574437239751,1.9099999999999997e-05
dj_indep_qiskit_58,10,6.0,7.0,40.0,4.6e-06,0.926274356250718,3.0999999999999995e-06,0.0348756931130498,6.0,7.0,52,4.6e-06,0.926274254232593,1.6e-06,0.0381334104375009,6.0,7.0,52,4.6e-06,0.926274254232593,1.6e-06,0.0381334104375009,1.6e-06,0.0381334104375009,58,59,57,115,172,0.07290153935521348,0.9875118573792584,2.859999999999997e-05
dj_indep_qiskit_58,16,3.0,4.0,40.0,7.600000000000002e-06,0.9290571495764256,6.600000000000001e-06,0.1065483603106074,3.0,4.0,40,7.600000000000002e-06,0.929057130945012,6.100000000000001e-06,0.1067895788302563,3.0,4.0,40,7.600000000000002e-06,0.929057130945012,6.100000000000001e-06,0.1067895788302563,6.100000000000001e-06,0.1067895788302563,58,59,57,115,172,0.07290153935521348,0.9875118573792584,2.859999999999997e-05
dj_indep_qiskit_58,27,2.0,3.0,24.0,1.1600000000000002e-05,0.929985687082532,7.1000000000000015e-06,0.172266336148824,2.0,3.0,24,1.3100000000000003e-05,0.9299845058520184,2.6e-06,0.1975178485199366,2.0,3.0,24,1.3100000000000003e-05,0.9299845058520184,2.6e-06,0.1975178485199366,2.6e-06,0.1975178485199366,58,59,57,115,172,0.07290153935521348,0.9875118573792584,2.859999999999997e-05
dj_indep_qiskit_58,50,1.0,2.0,8.0,1.81e-05,0.9309137438765178,1.0600000000000002e-05,0.291011217357251,1.0,2.0,8,2.459999999999998e-05,0.9309103097018538,4.1e-06,0.3231885231453943,1.0,2.0,8,2.459999999999998e-05,0.9309103097018538,4.1e-06,0.3231885231453943,4.1e-06,0.3231885231453943,58,59,57,115,172,0.07290153935521348,0.9875118573792584,2.859999999999997e-05
dj_indep_qiskit_7,5,1.0,2.0,8.0,1.6e-06,0.9907092889082628,1.6e-06,0.5742797851562498,1.0,2.0,8,2.1e-06,0.9907092780038096,1.1e-06,0.5912698412698412,1.0,2.0,8,2.1e-06,0.9907092780038096,1.1e-06,0.5912698412698412,1.1e-06,0.5912698412698412,7,8,6,13,19,0.4699646643109542,0.9986706550337041,3.0999999999999995e-06
dj_indep_qiskit_75,16,4.0,5.0,40.0,7.600000000000002e-06,0.9090678367611694,7.1000000000000015e-06,0.0595037770907075,4.0,5.0,52,7.600000000000002e-06,0.9090678367611694,7.1000000000000015e-06,0.0595037770907075,4.0,5.0,52,7.600000000000002e-06,0.9090678367611694,7.1000000000000015e-06,0.0595037770907075,7.1000000000000015e-06,0.0595037770907075,75,76,74,149,223,0.056880477670309765,0.9838142960430893,3.7099999999999946e-05
dj_indep_qiskit_75,27,2.0,3.0,24.0,1.3100000000000003e-05,0.910885344145582,1.1600000000000002e-05,0.1597576234674154,2.0,3.0,24,1.3100000000000003e-05,0.9108853139412572,1.1100000000000002e-05,0.1598746058659041,2.0,3.0,24,1.3100000000000003e-05,0.9108853139412572,1.1100000000000002e-05,0.1598746058659041,1.1100000000000002e-05,0.1598746058659041,75,76,74,149,223,0.056880477670309765,0.9838142960430893,3.7099999999999946e-05
dj_indep_qiskit_75,50,1.0,2.0,8.0,2.3599999999999984e-05,0.91179204406087,1.3600000000000004e-05,0.2817980964565383,1.0,2.0,8,2.459999999999998e-05,0.911791638045375,1.2600000000000005e-05,0.2828608716261157,1.0,2.0,8,2.459999999999998e-05,0.911791638045375,1.2600000000000005e-05,0.2828608716261157,1.2600000000000005e-05,0.2828608716261157,75,76,74,149,223,0.056880477670309765,0.9838142960430893,3.7099999999999946e-05
dj_indep_qiskit_75,65,1.0,2.0,8.0,2.3599999999999984e-05,0.91179204406087,1.3600000000000004e-05,0.2817980964565383,1.0,2.0,8,3.209999999999996e-05,0.911786250532076,5.1e-06,0.3091087429460163,1.0,2.0,8,3.209999999999996e-05,0.911786250532076,5.1e-06,0.3091087429460163,5.1e-06,0.3091087429460163,75,76,74,149,223,0.056880477670309765,0.9838142960430893,3.7099999999999946e-05
dj_indep_qiskit_90,16,6.0,7.0,40.0,7.600000000000002e-06,0.8907918094753603,4.6e-06,0.0224050011232196,5.0,6.0,52,7.600000000000002e-06,0.8916828141461302,7.1000000000000015e-06,0.0337889457904058,5.0,6.0,52,7.600000000000002e-06,0.8916828141461302,7.1000000000000015e-06,0.0337889457904058,7.1000000000000015e-06,0.0337889457904058,90,91,89,179,268,0.047642209197694525,0.9805608527721915,4.4599999999999925e-05
dj_indep_qiskit_90,27,3.0,4.0,40.0,1.3100000000000003e-05,0.8934657034352419,8.6e-06,0.0901254134882563,3.0,4.0,40,1.3100000000000003e-05,0.8934651392905314,5.600000000000001e-06,0.0931304381584292,3.0,4.0,40,1.3100000000000003e-05,0.8934651392905314,5.600000000000001e-06,0.0931304381584292,5.600000000000001e-06,0.0931304381584292,90,91,89,179,268,0.047642209197694525,0.9805608527721915,4.4599999999999925e-05
dj_indep_qiskit_90,50,1.0,2.0,8.0,2.4099999999999983e-05,0.895246484033619,2.0599999999999996e-05,0.2747922516881135,1.0,2.0,8,2.459999999999998e-05,0.8952464045452553,2.0099999999999997e-05,0.2748880991631179,1.0,2.0,8,2.459999999999998e-05,0.8952464045452553,2.0099999999999997e-05,0.2748880991631179,2.0099999999999997e-05,0.2748880991631179,90,91,89,179,268,0.047642209197694525,0.9805608527721915,4.4599999999999925e-05
dj_indep_qiskit_90,65,1.0,2.0,8.0,2.859999999999997e-05,0.8952451914444308,1.6100000000000005e-05,0.2766388097160213,1.0,2.0,8,3.209999999999996e-05,0.8952431391994026,1.2600000000000005e-05,0.2801292182402896,1.0,2.0,8,3.209999999999996e-05,0.8952431391994026,1.2600000000000005e-05,0.2801292182402896,1.2600000000000005e-05,0.2801292182402896,90,91,89,179,268,0.047642209197694525,0.9805608527721915,4.4599999999999925e-05
dj_nativegates_ibm_qiskit_opt3_100,27,3.0,4.0,40.0,1.2750000000000003e-05,0.8799897677525585,1.2250000000000005e-05,0.0899667483671418,3.0,4.0,40,1.3250000000000004e-05,0.87998968552016,1.0750000000000002e-05,0.0901843043650762,3.0,4.0,40,1.3250000000000004e-05,0.87998968552016,1.0750000000000002e-05,0.0901843043650762,1.0750000000000002e-05,0.0901843043650762,100,104,99,498,597,0.048599670510708425,0.9754750019379764,4.9749999999999915e-05
dj_nativegates_ibm_qiskit_opt3_100,50,2.0,3.0,24.0,1.775e-05,0.8808669445781477,1.5250000000000005e-05,0.1543382992827403,2.0,3.0,24,2.474999999999998e-05,0.8808601640294753,7.499999999999998e-07,0.2570223736081355,2.0,3.0,24,2.474999999999998e-05,0.8808601640294753,7.499999999999998e-07,0.2570223736081355,7.499999999999998e-07,0.2570223736081355,100,104,99,498,597,0.048599670510708425,0.9754750019379764,4.9749999999999915e-05
dj_nativegates_ibm_qiskit_opt3_100,65,1.0,2.0,8.0,3.124999999999997e-05,0.8817401144932479,1.875e-05,0.2767331555555558,1.0,2.0,8,3.2249999999999964e-05,0.8817395614537441,1.775e-05,0.2773373422806768,1.0,2.0,8,3.2249999999999964e-05,0.8817395614537441,1.775e-05,0.2773373422806768,1.775e-05,0.2773373422806768,100,104,99,498,597,0.048599670510708425,0.9754750019379764,4.9749999999999915e-05
dj_nativegates_ibm_qiskit_opt3_111,27,4.0,5.0,40.0,1.3250000000000004e-05,0.8670997963703109,9.25e-06,0.0522257737740938,4.0,5.0,52,1.3250000000000004e-05,0.8670986043212742,3.25e-06,0.0589639928132191,4.0,5.0,52,1.3250000000000004e-05,0.8670986043212742,3.25e-06,0.0589639928132191,3.25e-06,0.0589639928132191,111,115,110,553,663,0.04390539527614313,0.9727846772138161,5.52499999999999e-05
dj_nativegates_ibm_qiskit_opt3_111,50,2.0,3.0,24.0,2.174999999999999e-05,0.8688294377071742,1.6250000000000005e-05,0.1516132917940327,2.0,3.0,24,2.474999999999998e-05,0.8688257142601277,6.250000000000001e-06,0.1631950851327261,2.0,3.0,24,2.474999999999998e-05,0.8688257142601277,6.250000000000001e-06,0.1631950851327261,6.250000000000001e-06,0.1631950851327261,111,115,110,553,663,0.04390539527614313,0.9727846772138161,5.52499999999999e-05
dj_nativegates_ibm_qiskit_opt3_111,65,1.0,2.0,8.0,3.2249999999999964e-05,0.869689876706371,2.3249999999999982e-05,0.2732159188187665,1.0,2.0,8,3.2249999999999964e-05,0.8696898292207582,2.3249999999999982e-05,0.2732159188187665,1.0,2.0,8,3.2249999999999964e-05,0.8696898292207582,2.3249999999999982e-05,0.2732159188187665,2.3249999999999982e-05,0.2732159188187665,111,115,110,553,663,0.04390539527614313,0.9727846772138161,5.52499999999999e-05
dj_nativegates_ibm_qiskit_opt3_121,27,4.0,5.0,40.0,1.3250000000000004e-05,0.8563222089530178,9.750000000000002e-06,0.0501574052323404,4.0,5.0,52,1.3250000000000004e-05,0.8563220085748195,8.25e-06,0.0506006749124484,4.0,5.0,52,1.3250000000000004e-05,0.8563220085748195,8.25e-06,0.0506006749124484,8.25e-06,0.0506006749124484,121,125,120,603,723,0.04036127575500993,0.9703443250422976,6.0249999999999886e-05
dj_nativegates_ibm_qiskit_opt3_121,50,2.0,3.0,24.0,2.0749999999999996e-05,0.85802923250327,1.925e-05,0.1490257067771297,2.0,3.0,24,2.474999999999998e-05,0.8580271371440427,1.1250000000000002e-05,0.1523509431967064,2.0,3.0,24,2.474999999999998e-05,0.8580271371440427,1.1250000000000002e-05,0.1523509431967064,1.1250000000000002e-05,0.1523509431967064,121,125,120,603,723,0.04036127575500993,0.9703443250422976,6.0249999999999886e-05
dj_nativegates_ibm_qiskit_opt3_121,65,1.0,2.0,8.0,3.2249999999999964e-05,0.8588775927834426,2.824999999999997e-05,0.270837760889472,1.0,2.0,8,3.2249999999999964e-05,0.8588775719201466,2.824999999999997e-05,0.270837760889472,1.0,2.0,8,3.2249999999999964e-05,0.8588775719201466,2.824999999999997e-05,0.270837760889472,2.824999999999997e-05,0.270837760889472,121,125,120,603,723,0.04036127575500993,0.9703443250422976,6.0249999999999886e-05
dj_nativegates_ibm_qiskit_opt3_123,27,4.0,5.0,40.0,1.3250000000000004e-05,0.854182914943782,1.1750000000000004e-05,0.0495890876206486,4.0,5.0,52,1.3250000000000004e-05,0.8541827124393717,9.25e-06,0.0499520179669583,4.0,5.0,52,1.3250000000000004e-05,0.8541827124393717,9.25e-06,0.0499520179669583,9.25e-06,0.0499520179669583,123,127,122,613,735,0.03972002133666398,0.969856870561433,6.124999999999989e-05
dj_nativegates_ibm_qiskit_opt3_123,50,2.0,3.0,24.0,2.124999999999999e-05,0.8558852865675428,2.0249999999999998e-05,0.1486066478261526,2.0,3.0,24,2.474999999999998e-05,0.8558834780736073,1.2250000000000005e-05,0.1512010919727393,2.0,3.0,24,2.474999999999998e-05,0.8558834780736073,1.2250000000000005e-05,0.1512010919727393,1.2250000000000005e-05,0.1512010919727393,123,127,122,613,735,0.03972002133666398,0.969856870561433,6.124999999999989e-05
dj_nativegates_ibm_qiskit_opt3_123,65,1.0,2.0,8.0,3.1749999999999965e-05,0.8567312572661023,2.9749999999999968e-05,0.2704318467544502,1.0,2.0,8,3.2249999999999964e-05,0.8567312008912117,2.924999999999997e-05,0.2704580779523325,1.0,2.0,8,3.2249999999999964e-05,0.8567312008912117,2.924999999999997e-05,0.2704580779523325,2.924999999999997e-05,0.2704580779523325,123,127,122,613,735,0.03972002133666398,0.969856870561433,6.124999999999989e-05
dj_nativegates_ibm_qiskit_opt3_126,27,4.0,5.0,40.0,1.3250000000000004e-05,0.8509837576527387,1.1250000000000002e-05,0.0491395848905693,4.0,5.0,52,1.3250000000000004e-05,0.8509837208867388,1.0750000000000002e-05,0.0491948763014524,4.0,5.0,52,1.3250000000000004e-05,0.8509837208867388,1.0750000000000002e-05,0.0491948763014524,1.0750000000000002e-05,0.0491948763014524,126,130,125,628,753,0.03879545567296726,0.9691260734395012,6.274999999999989e-05
dj_nativegates_ibm_qiskit_opt3_126,50,2.0,3.0,24.0,2.474999999999998e-05,0.8526787369840767,1.6250000000000005e-05,0.1487418402910751,2.0,3.0,24,2.474999999999998e-05,0.8526779628247009,1.3750000000000004e-05,0.1497787153067075,2.0,3.0,24,2.474999999999998e-05,0.8526779628247009,1.3750000000000004e-05,0.1497787153067075,1.3750000000000004e-05,0.1497787153067075,126,130,125,628,753,0.03879545567296726,0.9691260734395012,6.274999999999989e-05
dj_nativegates_ibm_qiskit_opt3_126,65,1.0,2.0,8.0,3.1749999999999965e-05,0.8535216551206244,3.124999999999997e-05,0.2699243869516314,1.0,2.0,8,3.2249999999999964e-05,0.8535216326483658,3.074999999999997e-05,0.2699341276845167,1.0,2.0,8,3.2249999999999964e-05,0.8535216326483658,3.074999999999997e-05,0.2699341276845167,3.074999999999997e-05,0.2699341276845167,126,130,125,628,753,0.03879545567296726,0.9691260734395012,6.274999999999989e-05
dj_nativegates_ibm_qiskit_opt3_21,5,4.0,5.0,40.0,2.25e-06,0.9704036636825732,2.25e-06,0.199537915717509,4.0,5.0,52,2.25e-06,0.9704036636825732,2.25e-06,0.199537915717509,4.0,5.0,52,2.25e-06,0.9704036636825732,2.25e-06,0.199537915717509,2.25e-06,0.199537915717509,21,25,20,103,123,0.20932168123179354,0.9949803524845071,1.0250000000000002e-05
dj_nativegates_ibm_qiskit_opt3_21,10,2.0,3.0,24.0,4.75e-06,0.9723470815167408,2.7499999999999995e-06,0.2847776223776222,2.0,3.0,24,4.75e-06,0.9723469530217678,1.25e-06,0.3218005096952906,2.0,3.0,24,4.75e-06,0.9723469530217678,1.25e-06,0.3218005096952906,1.25e-06,0.3218005096952906,21,25,20,103,123,0.20932168123179354,0.9949803524845071,1.0250000000000002e-05
