qpu_width,name,mip_num_cuts,mip_subcircuits_num,mip_DataFlux,mip_Latency,mip_Fidelity,mip_min_latency,mip_QU,basic_num_cuts,basic_subcircuits_num,basic_DataFlux,basic_Latency,basic_Fidelity,basic_min_latency,basic_QU,error_num_cuts,error_subcircuits_num,error_DataFlux,error_Latency,error_Fidelity,error_min_latency,error_QU,latency_num_cuts,latency_subcircuits_num,latency_DataFlux,latency_Latency,latency_Fidelity,latency_min_latency,latency_QU
5,dj_indep_qiskit_28,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,52,2.1e-06,0.9608204395755015,1.6e-06,0.09668600296040628
10,dj_indep_qiskit_28,2.0,3.0,24.0,4.6e-06,0.9646726777626988,4.6e-06,0.2243220378380043,,,,,,,,,,,,,,,,,,,,,
27,dj_indep_qiskit_28,1.0,2.0,8.0,8.6e-06,0.9656376089944724,5.1e-06,0.33514148553478235,,,,,,,,,,,,,,,,,,,,,
16,dj_indep_qiskit_28,,,,,,,,1.0,2.0,8,7.600000000000002e-06,0.9656377009791659,6.100000000000001e-06,0.33118347423176464,,,,,,,,,,,,,,
16,dj_indep_qiskit_28,1.0,2.0,8.0,7.600000000000002e-06,0.9656377038839458,6.100000000000001e-06,0.33118347423176464,,,,,,,,,,,,,,,,,,,,,
5,dj_indep_qiskit_28,6.0,7.0,40.0,2.1e-06,0.9608204395755015,1.6e-06,0.0966860029604063,,,,,,,,,,,,,,,,,,,,,
10,dj_indep_qiskit_28,,,,,,,,2.0,3.0,24,4.6e-06,0.9646726777626988,4.6e-06,0.2243220378380043,,,,,,,,,,,,,,
27,dj_indep_qiskit_28,,,,,,,,1.0,2.0,8,1.3100000000000003e-05,0.965636199208013,6e-07,0.5179118367731599,,,,,,,,,,,,,,
5,dj_indep_qiskit_28,,,,,,,,6.0,7.0,52,2.1e-06,0.9608204395755015,1.6e-06,0.09668600296040628,,,,,,,,,,,,,,
16,dj_indep_qiskit_28,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,8,7.600000000000002e-06,0.9656377009791659,6.100000000000001e-06,0.33118347423176464
27,dj_indep_qiskit_28,,,,,,,,,,,,,,,1.0,2.0,8,1.3100000000000003e-05,0.965636199208013,6e-07,0.5179118367731599,,,,,,,
5,dj_indep_qiskit_28,,,,,,,,,,,,,,,6.0,7.0,52,2.1e-06,0.9608204395755015,1.6e-06,0.09668600296040628,,,,,,,
10,dj_indep_qiskit_28,,,,,,,,,,,,,,,2.0,3.0,24,4.6e-06,0.9646726777626988,4.6e-06,0.2243220378380043,,,,,,,
16,dj_indep_qiskit_28,,,,,,,,,,,,,,,1.0,2.0,8,7.600000000000002e-06,0.9656377009791659,6.100000000000001e-06,0.33118347423176464,,,,,,,
10,dj_indep_qiskit_28,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,24,4.6e-06,0.9646726777626988,4.6e-06,0.2243220378380043
27,dj_indep_qiskit_28,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,8,1.3100000000000003e-05,0.965636199208013,6e-07,0.5179118367731599
16,dj_nativegates_ibm_qiskit_opt3_33,,,,,,,,,,,,,,,2.0,3.0,24,7.75e-06,0.9578633141935812,1.2499999999999999e-06,0.2785045785639958,,,,,,,
27,dj_nativegates_ibm_qiskit_opt3_33,,,,,,,,,,,,,,,1.0,2.0,8,1.3250000000000004e-05,0.9588208641428498,3.2499999999999994e-06,0.3632621466583729,,,,,,,
10,dj_nativegates_ibm_qiskit_opt3_33,,,,,,,,,,,,,,,3.0,4.0,40,4.75e-06,0.9569063594881927,2.7499999999999995e-06,0.16382571402669335,,,,,,,
10,dj_nativegates_ibm_qiskit_opt3_33,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,40,4.75e-06,0.9569063594881927,2.7499999999999995e-06,0.16382571402669335
10,dj_nativegates_ibm_qiskit_opt3_33,3.0,4.0,40.0,4.75e-06,0.9569063882356168,3.2499999999999994e-06,0.16107360138378796,,,,,,,,,,,,,,,,,,,,,
16,dj_nativegates_ibm_qiskit_opt3_33,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,24,7.75e-06,0.9578633141935812,1.2499999999999999e-06,0.2785045785639958
16,dj_nativegates_ibm_qiskit_opt3_33,2.0,3.0,24.0,7.75e-06,0.9578637373432222,4.25e-06,0.22501731748726644,,,,,,,,,,,,,,,,,,,,,
27,dj_nativegates_ibm_qiskit_opt3_33,1.0,2.0,8.0,1.0250000000000002e-05,0.958821689475674,6.250000000000001e-06,0.33079088716161886,,,,,,,,,,,,,,,,,,,,,
27,dj_nativegates_ibm_qiskit_opt3_33,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,8,1.3250000000000004e-05,0.9588208641428498,3.2499999999999994e-06,0.3632621466583729
27,dj_nativegates_ibm_qiskit_opt3_33,,,,,,,,1.0,2.0,8,1.3250000000000004e-05,0.9588208641428498,3.2499999999999994e-06,0.3632621466583729,,,,,,,,,,,,,,
10,dj_nativegates_ibm_qiskit_opt3_33,,,,,,,,3.0,4.0,40,4.75e-06,0.9569063594881927,2.7499999999999995e-06,0.16382571402669335,,,,,,,,,,,,,,
16,dj_nativegates_ibm_qiskit_opt3_33,,,,,,,,2.0,3.0,24,7.75e-06,0.9578633141935812,1.2499999999999999e-06,0.2785045785639958,,,,,,,,,,,,,,
5,graphstate_indep_qiskit_24,6.0,6.0,48.0,2.05e-06,0.9655518524554674,1.0500000000000001e-06,0.16432514752637908,,,,,,,,,,,,,,,,,,,,,
10,graphstate_indep_qiskit_24,,,,,,,,3.0,3.0,49,2.5499999999999997e-06,0.9684542790282661,1.0500000000000001e-06,0.30242991505545314,,,,,,,,,,,,,,
18,graphstate_indep_qiskit_24,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,33,2.05e-06,0.9694236920650967,1.55e-06,0.4407361347286731
5,graphstate_indep_qiskit_24,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,48,1.55e-06,0.9655518524554673,1.0500000000000001e-06,0.2689938960564905
23,graphstate_indep_qiskit_24,,,,,,,,,,,,,,,0.0,2.0,2,3.5499999999999995e-06,0.9713654302283224,1.55e-06,0.4555144486993647,,,,,,,
16,graphstate_indep_qiskit_24,,,,,,,,,,,,,,,2.0,2.0,33,2.05e-06,0.9694236920650966,1.55e-06,0.48382836548746067,,,,,,,
23,graphstate_indep_qiskit_24,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2,3.5499999999999995e-06,0.9713654302283224,1.55e-06,0.4555144486993647
5,graphstate_indep_qiskit_24,,,,,,,,6.0,7.0,48,2.05e-06,0.9655518524554675,1.55e-06,0.17884813674390085,,,,,,,,,,,,,,
8,graphstate_indep_qiskit_24,,,,,,,,4.0,4.0,48,2.5499999999999997e-06,0.967485835393817,1.0500000000000001e-06,0.3455007796143198,,,,,,,,,,,,,,
13,graphstate_indep_qiskit_24,,,,,,,,2.0,2.0,33,3.5499999999999995e-06,0.9694236920650967,1.55e-06,0.3285464420509988,,,,,,,,,,,,,,
18,graphstate_indep_qiskit_24,,,,,,,,,,,,,,,2.0,2.0,33,2.05e-06,0.9694236920650967,1.55e-06,0.4407361347286731,,,,,,,
18,graphstate_indep_qiskit_24,2.0,2.0,32.0,3.0499999999999996e-06,0.9694236920650967,1.55e-06,0.45418146105613066,,,,,,,,,,,,,,,,,,,,,
8,graphstate_indep_qiskit_24,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,48,3.0499999999999996e-06,0.967485835393817,1.55e-06,0.28881661638718975
8,graphstate_indep_qiskit_24,,,,,,,,,,,,,,,4.0,4.0,48,3.0499999999999996e-06,0.967485835393817,1.55e-06,0.28881661638718975,,,,,,,
13,graphstate_indep_qiskit_24,,,,,,,,,,,,,,,3.0,3.0,49,3.0499999999999996e-06,0.9684542790282661,1.0500000000000001e-06,0.34051239351699825,,,,,,,
10,graphstate_indep_qiskit_24,3.0,3.0,48.0,3.0499999999999996e-06,0.9684542790282661,1.55e-06,0.3373096428144962,,,,,,,,,,,,,,,,,,,,,
18,graphstate_indep_qiskit_24,,,,,,,,2.0,2.0,33,2.05e-06,0.9694236920650967,1.55e-06,0.4407361347286731,,,,,,,,,,,,,,
10,graphstate_indep_qiskit_24,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,48,2.5499999999999997e-06,0.968454279028266,1.55e-06,0.2899047219033127
5,graphstate_indep_qiskit_24,,,,,,,,,,,,,,,6.0,7.0,48,1.55e-06,0.9655518524554673,1.0500000000000001e-06,0.2689938960564905,,,,,,,
16,graphstate_indep_qiskit_24,,,,,,,,2.0,2.0,33,2.05e-06,0.9694236920650966,1.55e-06,0.48382836548746067,,,,,,,,,,,,,,
13,graphstate_indep_qiskit_24,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,49,3.0499999999999996e-06,0.9684542790282661,1.0500000000000001e-06,0.34051239351699825
16,graphstate_indep_qiskit_24,2.0,2.0,32.0,2.5499999999999997e-06,0.9694236920650967,2.5499999999999997e-06,0.3431372549019609,,,,,,,,,,,,,,,,,,,,,
23,graphstate_indep_qiskit_24,,,,,,,,0.0,2.0,2,3.5499999999999995e-06,0.9713654302283224,1.55e-06,0.4555144486993647,,,,,,,,,,,,,,
8,graphstate_indep_qiskit_24,4.0,4.0,48.0,3.5499999999999995e-06,0.9674858353938172,1.55e-06,0.23423275284474215,,,,,,,,,,,,,,,,,,,,,
10,graphstate_indep_qiskit_24,,,,,,,,,,,,,,,3.0,3.0,48,2.5499999999999997e-06,0.968454279028266,1.55e-06,0.2899047219033127,,,,,,,
16,graphstate_indep_qiskit_24,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,33,2.05e-06,0.9694236920650966,1.55e-06,0.48382836548746067
13,graphstate_indep_qiskit_24,2.0,2.0,32.0,3.5499999999999995e-06,0.9694236920650967,1.55e-06,0.44135129540364937,,,,,,,,,,,,,,,,,,,,,
502,u2random_indep_qiskit_63,,,,,,,,241.0,7.0,23945242826029513411849172299223580994042798784118784,4.854999999999991e-05,0.2273649874351198,2.05e-06,0.09966017276038114,,,,,,,,,,,,,,
502,u2random_indep_qiskit_63,,,,,,,,,,,,,,,,,,,,,,241.0,7.0,23945242826029513411849172299223580994042798784118784,4.854999999999991e-05,0.2273649874351198,2.05e-06,0.09966017276038114
502,u2random_indep_qiskit_63,,,,,,,,,,,,,,,241.0,7.0,23945242826029513411849172299223580994042798784118784,4.854999999999991e-05,0.2273649874351198,2.05e-06,0.09966017276038114,,,,,,,
50,wstate_nativegates_ibm_qiskit_opt3_93,,,,,,,,,,,,,,,2.0,2.0,32,3.235000000000005e-05,0.871632721914085,2.8950000000000033e-05,0.29125238757508815,,,,,,,
65,wstate_nativegates_ibm_qiskit_opt3_93,2.0,2.0,32.0,3.2850000000000046e-05,0.8716327206060345,2.8450000000000034e-05,0.29239026908185045,,,,,,,,,,,,,,,,,,,,,
50,wstate_nativegates_ibm_qiskit_opt3_93,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,32,3.235000000000005e-05,0.871632721914085,2.8950000000000033e-05,0.29125238757508815
65,wstate_nativegates_ibm_qiskit_opt3_93,,,,,,,,2.0,2.0,32,4.210000000000008e-05,0.8716327219140851,1.92e-05,0.2943218793775502,,,,,,,,,,,,,,
27,wstate_nativegates_ibm_qiskit_opt3_93,,,,,,,,6.0,4.0,256,1.7399999999999996e-05,0.8681515632536702,1.1400000000000003e-05,0.10950152792024247,,,,,,,,,,,,,,
65,wstate_nativegates_ibm_qiskit_opt3_93,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,32,4.210000000000008e-05,0.8716327219140851,1.92e-05,0.2943218793775502
16,wstate_nativegates_ibm_qiskit_opt3_93,,,,,,,,12.0,7.0,256,1.0250000000000004e-05,0.8629558763625114,5.550000000000001e-06,0.036107949983638976,,,,,,,,,,,,,,
27,wstate_nativegates_ibm_qiskit_opt3_93,8.0,5.0,272.0,1.6749999999999994e-05,0.8664161944167013,1.0100000000000005e-05,0.07281065852963928,,,,,,,,,,,,,,,,,,,,,
16,wstate_nativegates_ibm_qiskit_opt3_93,,,,,,,,,,,,,,,12.0,7.0,256,1.0250000000000004e-05,0.8629558763625114,5.550000000000001e-06,0.036107949983638976,,,,,,,
27,wstate_nativegates_ibm_qiskit_opt3_93,,,,,,,,,,,,,,,6.0,4.0,256,1.7399999999999996e-05,0.8681515632536702,1.1400000000000003e-05,0.10950152792024247,,,,,,,
65,wstate_nativegates_ibm_qiskit_opt3_93,,,,,,,,,,,,,,,2.0,2.0,32,4.210000000000008e-05,0.8716327219140851,1.92e-05,0.2943218793775502,,,,,,,
50,wstate_nativegates_ibm_qiskit_opt3_93,,,,,,,,2.0,2.0,32,3.235000000000005e-05,0.871632721914085,2.8950000000000033e-05,0.29125238757508815,,,,,,,,,,,,,,
16,wstate_nativegates_ibm_qiskit_opt3_93,,,,,,,,,,,,,,,,,,,,,,12.0,7.0,256,1.0250000000000004e-05,0.8629558763625114,5.550000000000001e-06,0.036107949983638976
27,wstate_nativegates_ibm_qiskit_opt3_93,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,256,1.7399999999999996e-05,0.8681515632536702,1.1400000000000003e-05,0.10950152792024247
16,ghz_indep_qiskit_47,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,40,7.550000000000001e-06,0.9424844128904731,5e-07,0.17889525558774816
16,ghz_indep_qiskit_47,,,,,,,,,,,,,,,3.0,4.0,40,7.550000000000001e-06,0.9424844128904731,5e-07,0.17889525558774816,,,,,,,
27,ghz_indep_qiskit_47,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,8,1.3050000000000004e-05,0.9443721940529265,1.0000000000000003e-05,0.29506307986512315
10,ghz_indep_qiskit_47,,,,,,,,,,,,,,,5.0,6.0,52,4.55e-06,0.9406004053648761,5e-07,0.07832967032967032,,,,,,,
27,ghz_indep_qiskit_47,,,,,,,,1.0,2.0,8,1.3050000000000004e-05,0.9443721940529265,1.0000000000000003e-05,0.29506307986512315,,,,,,,,,,,,,,
16,ghz_indep_qiskit_47,3.0,4.0,40.0,7.000000000000002e-06,0.9424844128904732,4.5e-06,0.11559213064163555,,,,,,,,,,,,,,,,,,,,,
27,ghz_indep_qiskit_47,1.0,2.0,8.0,1.3050000000000004e-05,0.9443721940529265,1.0000000000000003e-05,0.29506307986512315,,,,,,,,,,,,,,,,,,,,,
10,ghz_indep_qiskit_47,5.0,6.0,40.0,4.5e-06,0.9406004053648761,2.9999999999999997e-06,0.05571239939637827,,,,,,,,,,,,,,,,,,,,,
10,ghz_indep_qiskit_47,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,52,4.55e-06,0.9406004053648761,5e-07,0.07832967032967032
27,ghz_indep_qiskit_47,,,,,,,,,,,,,,,1.0,2.0,8,1.3050000000000004e-05,0.9443721940529265,1.0000000000000003e-05,0.29506307986512315,,,,,,,
10,ghz_indep_qiskit_47,,,,,,,,5.0,6.0,52,4.55e-06,0.9406004053648761,5e-07,0.07832967032967032,,,,,,,,,,,,,,
16,ghz_indep_qiskit_47,,,,,,,,3.0,4.0,40,7.550000000000001e-06,0.9424844128904731,5e-07,0.17889525558774816,,,,,,,,,,,,,,
5,vqe_indep_qiskit_8,,,,,,,,,,,,,,,2.0,2.0,32,2.6499999999999996e-06,0.9870391835683056,2.6499999999999996e-06,0.6480598077607689,,,,,,,
5,vqe_indep_qiskit_8,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,32,2.6499999999999996e-06,0.9870391835683056,2.6499999999999996e-06,0.6480598077607689
5,vqe_indep_qiskit_8,2.0,2.0,32.0,2.6499999999999996e-06,0.9870391835683056,2.6499999999999996e-06,0.6480598077607689,,,,,,,,,,,,,,,,,,,,,
5,vqe_indep_qiskit_8,,,,,,,,2.0,2.0,32,2.6499999999999996e-06,0.9870391835683056,2.6499999999999996e-06,0.6480598077607689,,,,,,,,,,,,,,
10,ghz_indep_qiskit_40,,,,,,,,4.0,5.0,52,4.55e-06,0.9494876593413405,1.5e-06,0.09791208791208791,,,,,,,,,,,,,,
10,ghz_indep_qiskit_40,4.0,5.0,40.0,4.5e-06,0.9494876593413403,2.9999999999999997e-06,0.08908730158730158,,,,,,,,,,,,,,,,,,,,,
27,ghz_indep_qiskit_40,1.0,2.0,8.0,1.2000000000000004e-05,0.95234180017849,7.550000000000001e-06,0.3053145695364238,,,,,,,,,,,,,,,,,,,,,
27,ghz_indep_qiskit_40,,,,,,,,,,,,,,,1.0,2.0,8,1.3050000000000004e-05,0.95234180017849,6.500000000000001e-06,0.3078919094244764,,,,,,,
10,ghz_indep_qiskit_40,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,52,4.55e-06,0.9494876593413405,1.5e-06,0.09791208791208791
16,ghz_indep_qiskit_40,2.0,3.0,24.0,7.500000000000002e-06,0.951389467894109,6.000000000000001e-06,0.1883573157611618,,,,,,,,,,,,,,,,,,,,,
16,ghz_indep_qiskit_40,,,,,,,,2.0,3.0,24,7.550000000000001e-06,0.9513894678941092,4.5e-06,0.19082160596026476,,,,,,,,,,,,,,
16,ghz_indep_qiskit_40,,,,,,,,,,,,,,,2.0,3.0,24,7.550000000000001e-06,0.9513894678941092,4.5e-06,0.19082160596026476,,,,,,,
27,ghz_indep_qiskit_40,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,8,1.3050000000000004e-05,0.95234180017849,6.500000000000001e-06,0.3078919094244764
27,ghz_indep_qiskit_40,,,,,,,,1.0,2.0,8,1.3050000000000004e-05,0.95234180017849,6.500000000000001e-06,0.3078919094244764,,,,,,,,,,,,,,
16,ghz_indep_qiskit_40,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,24,7.550000000000001e-06,0.9513894678941092,4.5e-06,0.19082160596026476
10,ghz_indep_qiskit_40,,,,,,,,,,,,,,,4.0,5.0,52,4.55e-06,0.9494876593413405,1.5e-06,0.09791208791208791,,,,,,,
65,e_nativegates_ibm_qiskit_opt3_113,,,,,,,,,,,,,,,82.0,3.0,1361129467683753853853498429727072845824,0.00020170000000000214,0.3706335342681062,8.950000000000036e-05,0.2152354097395284,,,,,,,
50,e_nativegates_ibm_qiskit_opt3_113,,,,,,,,,,,,,,,134.0,5.0,1267650600228229401496703205376,0.00012184999999999993,0.35193813654755746,6.850000000000026e-05,0.0635222814825736,,,,,,,
50,e_nativegates_ibm_qiskit_opt3_113,,,,,,,,134.0,5.0,1267650600228229401496703205376,0.00012184999999999993,0.35193813654755746,6.850000000000026e-05,0.0635222814825736,,,,,,,,,,,,,,
65,e_nativegates_ibm_qiskit_opt3_113,,,,,,,,82.0,3.0,1361129467683753853853498429727072845824,0.00020170000000000214,0.3706335342681062,8.950000000000036e-05,0.2152354097395284,,,,,,,,,,,,,,
50,e_nativegates_ibm_qiskit_opt3_113,,,,,,,,,,,,,,,,,,,,,,134.0,5.0,1267650600228229401496703205376,0.00012184999999999993,0.35193813654755746,6.850000000000026e-05,0.0635222814825736
65,e_nativegates_ibm_qiskit_opt3_113,,,,,,,,,,,,,,,,,,,,,,82.0,3.0,1361129467683753853853498429727072845824,0.00020170000000000214,0.3706335342681062,8.950000000000036e-05,0.2152354097395284
16,ghz_indep_qiskit_25,,,,,,,,1.0,2.0,8,7.550000000000001e-06,0.9696467299157682,4.5e-06,0.3392384105960264,,,,,,,,,,,,,,
5,ghz_indep_qiskit_25,5.0,6.0,52.0,2.05e-06,0.9657739956375538,2e-06,0.11887878048780494,,,,,,,,,,,,,,,,,,,,,
10,ghz_indep_qiskit_25,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,24,4.55e-06,0.9686770928745608,2.9999999999999997e-06,0.2331240188383046
5,ghz_indep_qiskit_25,,,,,,,,,,,,,,,5.0,6.0,52,2.05e-06,0.9657739956375538,2e-06,0.11887878048780494,,,,,,,
10,ghz_indep_qiskit_25,,,,,,,,2.0,3.0,24,4.55e-06,0.9686770928745608,2.9999999999999997e-06,0.2331240188383046,,,,,,,,,,,,,,
10,ghz_indep_qiskit_25,2.0,3.0,24.0,4.5e-06,0.9686770928745607,3.4999999999999995e-06,0.2309670781893004,,,,,,,,,,,,,,,,,,,,,
16,ghz_indep_qiskit_25,1.0,2.0,8.0,7.550000000000001e-06,0.9696467299157682,4.5e-06,0.3392384105960264,,,,,,,,,,,,,,,,,,,,,
5,ghz_indep_qiskit_25,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,52,2.05e-06,0.9657739956375538,2e-06,0.11887878048780494
10,ghz_indep_qiskit_25,,,,,,,,,,,,,,,2.0,3.0,24,4.55e-06,0.9686770928745608,2.9999999999999997e-06,0.2331240188383046,,,,,,,
16,ghz_indep_qiskit_25,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,8,7.550000000000001e-06,0.9696467299157682,4.5e-06,0.3392384105960264
5,ghz_indep_qiskit_25,,,,,,,,5.0,6.0,52,2.05e-06,0.9657739956375538,2e-06,0.11887878048780494,,,,,,,,,,,,,,
16,ghz_indep_qiskit_25,,,,,,,,,,,,,,,1.0,2.0,8,7.550000000000001e-06,0.9696467299157682,4.5e-06,0.3392384105960264,,,,,,,
53,ghz_nativegates_ibm_qiskit_opt3_129,2.0,3.0,24.0,2.5499999999999976e-05,0.8549621521766517,1.6150000000000003e-05,0.14484250437945437,,,,,,,,,,,,,,,,,,,,,
27,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,4.0,5.0,52,1.3150000000000005e-05,0.8532530999029261,1.2000000000000004e-05,0.04535868757448137,,,,,,,
128,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,8,6.364999999999988e-05,0.8558179615869071,5e-07,0.5089724076983506
58,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,24,2.8649999999999968e-05,0.8549621521766517,7.000000000000002e-06,0.15234606022498798
118,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,1.0,2.0,8,5.864999999999989e-05,0.8558179615869071,5.500000000000001e-06,0.2973434768159291,,,,,,,
127,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,1.0,2.0,8,6.314999999999988e-05,0.8558179615869073,1e-06,0.42420246756566365,,,,,,,
73,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,1.0,2.0,8,3.614999999999995e-05,0.8558179615869069,2.799999999999997e-05,0.26690589658366953,,,,,,,
65,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,8,3.214999999999996e-05,0.8558179615869068,3.199999999999996e-05,0.266786604949065
27,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,52,1.3150000000000005e-05,0.8532530999029261,1.2000000000000004e-05,0.04535868757448137
123,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,8,6.114999999999989e-05,0.8558179615869073,2.9999999999999997e-06,0.32743069108065237
53,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,24,2.6149999999999975e-05,0.854962152176652,1.2000000000000004e-05,0.14615419435071805
83,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,1.0,2.0,8,4.1149999999999936e-05,0.8558179615869069,2.2999999999999983e-05,0.26784592416874164,,,,,,,,,,,,,,
53,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,2.0,3.0,24,2.6149999999999975e-05,0.854962152176652,1.2000000000000004e-05,0.14615419435071805,,,,,,,
73,ghz_nativegates_ibm_qiskit_opt3_129,1.0,2.0,8.0,3.599999999999995e-05,0.8558179615869065,2.814999999999997e-05,0.2671821954945764,,,,,,,,,,,,,,,,,,,,,
58,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,2.0,3.0,24,2.8649999999999968e-05,0.8549621521766517,7.000000000000002e-06,0.15234606022498798,,,,,,,
43,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,40,2.114999999999999e-05,0.8541071985672557,1e-06,0.1201595323200502
88,ghz_nativegates_ibm_qiskit_opt3_129,1.0,2.0,8.0,4.099999999999993e-05,0.8558179615869063,2.3149999999999983e-05,0.26850705058181384,,,,,,,,,,,,,,,,,,,,,
50,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,2.0,3.0,24,2.464999999999998e-05,0.8549621521766518,1.5000000000000005e-05,0.14473100830988694,,,,,,,,,,,,,,
88,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,1.0,2.0,8,4.364999999999993e-05,0.855817961586907,2.049999999999999e-05,0.2687367043037149,,,,,,,,,,,,,,
113,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,1.0,2.0,8,5.6149999999999894e-05,0.8558179615869071,8.000000000000001e-06,0.28509031962890374,,,,,,,
78,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,1.0,2.0,8,3.864999999999994e-05,0.8558179615869069,2.5499999999999976e-05,0.26725391734347886,,,,,,,
118,ghz_nativegates_ibm_qiskit_opt3_129,1.0,2.0,8.0,4.099999999999993e-05,0.8558179615869063,2.3149999999999983e-05,0.26850705058181384,,,,,,,,,,,,,,,,,,,,,
48,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,24,2.3649999999999982e-05,0.854962152176652,1.7e-05,0.1442208368988894
83,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,8,4.1149999999999936e-05,0.8558179615869069,2.2999999999999983e-05,0.26784592416874164
113,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,8,5.6149999999999894e-05,0.8558179615869071,8.000000000000001e-06,0.28509031962890374
63,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,24,3.1149999999999964e-05,0.8549621521766518,2e-06,0.1871293253048205
103,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,1.0,2.0,8,5.114999999999991e-05,0.855817961586907,1.3000000000000004e-05,0.27450462448896545,,,,,,,,,,,,,,
123,ghz_nativegates_ibm_qiskit_opt3_129,1.0,2.0,8.0,4.099999999999993e-05,0.8558179615869063,2.3149999999999983e-05,0.26850705058181384,,,,,,,,,,,,,,,,,,,,,
68,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,1.0,2.0,8,3.364999999999996e-05,0.8558179615869068,3.0499999999999962e-05,0.26677117666795463,,,,,,,,,,,,,,
118,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,8,5.864999999999989e-05,0.8558179615869071,5.500000000000001e-06,0.2973434768159291
68,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,8,3.364999999999996e-05,0.8558179615869068,3.0499999999999962e-05,0.26677117666795463
98,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,1.0,2.0,8,4.8649999999999915e-05,0.855817961586907,1.5500000000000004e-05,0.2718481920003358,,,,,,,
88,ghz_nativegates_ibm_qiskit_opt3_129,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,8,4.364999999999993e-05,0.855817961586907,2.049999999999999e-05,0.2687367043037149
48,ghz_nativegates_ibm_qiskit_opt3_129,2.0,3.0,24.0,2.3649999999999982e-05,0.8549621521766518,1.7e-05,0.1442208368988894,,,,,,,,,,,,,,,,,,,,,
